%%%% command : chan ETU 1.0 10.0 357880 20000_5 lr 0.01 decoder : SPA
FERs_NAMS_simple_30000_5 = [0.2679656274980016	0.19607314148681054	0.1386890487609912	0.09833133493205436	0.06719624300559553	0.04364508393285372	0.02614908073541167	0.01630695443645084	0.008553157474020783	0.004619364375461937	 ];

%%%% command : chan ETU 1.0 10.0 357880 30000_5 lr 0.01 decoder : NAMS_full
BERs_NAMS_full_30000_5 = [0.01815246215725832	0.010978360169007651	0.006610425944958319	0.00382424219354675	0.0021276629490058745	0.001132903201248525	0.0005547942598302311	0.0002597921662669864	0.00011992014630537057	7.001757756031976e-05	 ];
FERs_NAMS_full_30000_5 = [0.22265187849720225	0.1530775379696243	0.10344724220623501	0.06583733013589128	0.04070743405275779	0.022162270183852917	0.010861310951239008	0.005435651478816947	0.0021987686895338612	0.0009582076209632361	 ];

%%%% command : chan ETU 1.0 10.0 357880 30000_5 lr 0.01 decoder : FNOMS
BERs_FNOMS_30000_5 = [0.019329615672541333	0.012087948688668113	0.007499080100998566	0.004459606917640491	0.0026080722723408577	0.0013624021417786407	0.0007336987552814891	0.00034813419105985056	0.0001609917807893061	9.045969488477031e-05	 ];
FERs_FNOMS_30000_5 = [0.23290367705835333	0.16148081534772182	0.11053157474020783	0.07190247801758592	0.04332533972821743	0.02314148681055156	0.011730615507593925	0.005705435651478817	0.002343457067866517	0.0009386523633925578	 ];

%%%% command : chan ETU 1.0 10.0 357880 30000_5 lr 0.01 decoder : NAMS_relaxed
BERs_NAMS_relaxed_30000_5 = [0.017811940923451716	0.010777727024729422	0.00645991143593062	0.0037655589813863194	0.0021390823848857423	0.0011671615088881275	0.0005812810069404793	0.0003095935949652976	0.00014934583602630531	8.061555161789825e-05	 ];
FERs_NAMS_relaxed_30000_5 = [0.2273780975219824	0.15593525179856116	0.10589528377298162	0.0684052757793765	0.04316546762589928	0.024670263788968826	0.012200239808153478	0.006604716227018385	0.002875546353807223	0.001254330092747793	 ];

%%%%%%% AWGN 0.01

%%%% command : chan AWGN 1.0 10.0 500000.0 20000_5 lr 0.01 decoder : SPA
BERs_SPA = [0.1135299696750536	0.08134746171316914	0.04871721670282821	0.02421856165860962	0.010152671513582784	0.00345422075038382	0.001035362186441323	0.00021822349011289103	4.501227203411029e-05	7.935873066662603e-06	 ];
FERs_SPA = [0.9829636290967226	0.8716526778577138	0.6051458832933653	0.31564748201438847	0.1329836131095124	0.04705235811350919	0.014398481215027977	0.003200204813108039	0.0007039436845052396	0.00014598832093432526	 ];

%%%% command : chan AWGN 1.0 10.0 500000.0 20000_5 lr 0.01 decoder : MinSum
BERs_MinSum = [0.14722396685825942	0.11707364267316306	0.08172890259221194	0.0455949526093411	0.01921891058581706	0.0061192315988479054	0.0014429726060421503	0.0002894394899695253	5.196409684050673e-05	4.5393193941310095e-06	 ];
FERs_MinSum = [0.9625699440447641	0.8781374900079936	0.7020483613109513	0.4422961630695444	0.20803357314148682	0.07181254996003197	0.018745003996802557	0.0036808009422850414	0.0006139508839292856	5.7995360371170306e-05	 ];

%%%% command : chan AWGN 1.0 10.0 500000.0 20000_5 lr 0.01 decoder : NAMS_relaxed
BERs_NAMS_relaxed_20000_5 = [0.11563067006712091	0.08368099171456486	0.05007470214304747	0.02193134381383782	0.0062143935645134684	0.0010099856622638398	9.44358770659065e-05	5.491624162130521e-06	1.5871746133325207e-07	0.0	 ];
FERs_NAMS_relaxed_20000_5 = [0.9548061550759392	0.8472122302158274	0.6173760991207035	0.3225519584332534	0.10563549160671463	0.019444444444444445	0.0020444880601897283	0.00012798976081913446	5.999520038396928e-06	0.0	 ];

%%%% command : chan AWGN 1.0 10.0 500000.0 20000_5 lr 0.01 decoder : FNOMS
BERs_FNOMS_20000_5 = [0.12009788994201465	0.08946636341720275	0.05579726694834609	0.026474376054711785	0.008792648420945784	0.0021092649689771993	0.00042822884549503255	9.174325077874252e-05	1.837948202239059e-05	2.0315835050656264e-06	 ];
FERs_FNOMS_20000_5 = [0.9621602717825739	0.8479216626698641	0.6039868105515588	0.30944244604316545	0.10610511590727419	0.026139088729016786	0.0053057553956834536	0.0011288720310665583	0.00017998560115190784	3.399728021758259e-05	 ];

%%%% command : chan AWGN 1.0 10.0 500000.0 20000_5 lr 0.01 decoder : NAMS_simple
BERs_NAMS_simple_20000_5 = [0.11525319426998085	0.08344610026264702	0.0501026163196427	0.02212039891896007	0.006407096544986233	0.001199516577214419	0.00016586300058137548	1.5205132795725548e-05	1.1745092138660654e-06	0.0	 ];
FERs_NAMS_simple_20000_5 = [0.960431654676259	0.859652278177458	0.636121103117506	0.3394584332533973	0.11529776179056754	0.024420463629096723	0.003847337642351493	0.00044796416286697064	4.599632029437645e-05	0.0	 ];

%%%% command : chan AWGN 1.0 10.0 500000.0 20000_5 lr 0.01 decoder : NAMS_full
BERs_NAMS_full_20000_5 = [0.11861098422849023	0.08589556925887862	0.05109721746412394	0.02227012041160722	0.006243893773869793	0.001007289406569982	0.00010683525477792699	5.682085115730424e-06	1.5871746133325207e-07	0.0	 ];
FERs_NAMS_full_20000_5 = [0.9508193445243805	0.8355815347721822	0.5983213429256595	0.3052058353317346	0.09768185451638689	0.01750599520383693	0.0019263368777931885	0.00012798976081913446	3.999680025597952e-06	0.0	 ];

%%%% command : chan AWGN 1.0 10.0 500000.0 30000_5 lr 0.01 decoder : FNOMS
BERs_FNOMS_30000_5 = [0.12003254539225762	0.09000910382804868	0.05596871708982021	0.026275963356299087	0.00896092649689772	0.002224886757260858	0.00043314554705441995	9.959991092066563e-05	2.0791987434656022e-05	1.7776355669324232e-06	 ];
FERs_FNOMS_30000_5 = [0.9610611510791367	0.8504196642685852	0.606554756195044	0.31104116706634694	0.10802358113509193	0.02699840127897682	0.005475619504396483	0.0012094823415578133	0.0002099832013438925	2.599792016638669e-05	 ];

%%%% command : chan AWGN 1.0 10.0 500000.0 30000_5 lr 0.01 decoder : NAMS_simple
BERs_NAMS_simple_30000_5 = [0.11413678580944768	0.08296331189017041	0.0495517871417152	0.021812708563308084	0.006334139037975969	0.0011513011812772005	0.00013216724065011177	1.4379801996792638e-05	1.6189181055991712e-06	2.222044458665529e-07	 ];
FERs_NAMS_simple_30000_5 = [0.966027178257394	0.8747202238209433	0.6570443645083933	0.3559552358113509	0.12187250199840127	0.02570943245403677	0.003405383360522023	0.00043996480281577473	4.7996160307175425e-05	3.999680025597952e-06	 ];

%%%% command : chan AWGN 1.0 10.0 500000.0 30000_5 lr 0.01 decoder : NAMS_relaxed
BERs_NAMS_relaxed_30000_5 = [0.11562638777866596	0.08415156763478106	0.050235525865022265	0.022171151967315037	0.006311458769492343	0.0010672414449392866	0.00010605109475165973	6.031263530663579e-06	2.539479381332033e-07	0.0	 ];
FERs_NAMS_relaxed_30000_5 = [0.9552857713828937	0.8494504396482814	0.6206734612310152	0.3258892885691447	0.10660471622701838	0.020673461231015187	0.0021400445129258687	0.0001419886409087273	7.999360051195904e-06	0.0	 ];

%%%% command : chan AWGN 1.0 10.0 500000.0 30000_5 lr 0.01 decoder : NAMS_full
BERs_NAMS_full_30000_5 = [0.11843556900511337	0.08615567863169782	0.051262799284382016	0.022455051831550634	0.006402814256531283	0.0011075266770710415	0.00011726085172412856	6.443928930130034e-06	2.856914303998537e-07	0.0	 ];
FERs_NAMS_full_30000_5 = [0.9501998401278977	0.8374200639488409	0.5999400479616307	0.30751398880895287	0.09979016786570744	0.019234612310151878	0.0021400445129258687	0.00012798976081913446	5.999520038396928e-06	0.0	 ];





%%%%%%% Robustness : AWGN to ETU
%%%% command : chan train AWGN chan test ETU 1.0 10.0 357880 20000_5 lr 0.01 decoder : SPA
BERs_SPA = [0.025649956225495794	0.0175602375242663	0.011947743392587517	0.007825009833403118	0.005140807988529811	0.003120995267278241	0.0019105350640122823	0.0010153781736515549	0.0004496402877697842	0.0002050740360092878	 ];
FERs_SPA = [0.41767585931254997	0.33017585931254995	0.258623101518785	0.19607314148681054	0.14135691446842527	0.09462430055955236	0.059402478017585934	0.03484212629896083	0.016616706634692245	0.007613908872901679	 ];

%%%% command : chan train AWGN chan test ETU 1.0 10.0 357880 20000_5 lr 0.01 decoder : MinSum
BERs_MinSum = [0.03417424790326469	0.023902148122771624	0.017100129420273304	0.012474306269270298	0.009374881047542917	0.006593931204242955	0.004451359547282809	0.003017110121426668	0.001753835027216322	0.0011858766954690216	 ];
FERs_MinSum = [0.30103916866506797	0.2244304556354916	0.17019384492406076	0.12816746602717827	0.09663269384492407	0.0708533173461231	0.05094924060751399	0.034722222222222224	0.02170263788968825	0.012909672262190247	 ];

%%%% command : chan train AWGN chan test ETU 1.0 10.0 357880 20000_5 lr 0.01 decoder : NAMS_relaxed
BERs_NAMS_relaxed_20000_5 = [0.02036148858690825	0.013162644487584536	0.00849923236014363	0.005434699859160291	0.0033319376245035718	0.0019560542042556433	0.0010837361856546508	0.0006177597604456118	0.0002835826576833771	0.00010382416074011045	 ];
FERs_NAMS_relaxed_20000_5 = [0.26975419664268585	0.1962829736211031	0.1413369304556355	0.0986810551558753	0.06625699440447642	0.04162669864108713	0.02541966426858513	0.014338529176658673	0.007094324540367706	0.002757555702625193	 ];

%%%% command : chan train AWGN chan test ETU 1.0 10.0 357880 20000_5 lr 0.01 decoder : NAMS_simple
BERs_NAMS_simple_20000_5 = [0.020806687982946975	0.01360356159516831	0.00885212464948676	0.00576348445053481	0.0036937116973088198	0.002303712585487166	0.001325764784997399	0.0007597096925634096	0.00040586578356362527	0.00021538324895639045	 ];
FERs_NAMS_simple_20000_5 = [0.29380495603517187	0.21843525179856116	0.15950239808153477	0.11267985611510792	0.07890687450039968	0.05191846522781775	0.031105115907274182	0.018854916067146284	0.010381694644284572	0.005515587529976019	 ];

%%%% command : chan train AWGN chan test ETU 1.0 10.0 357880 20000_5 lr 0.01 decoder : NAMS_full
BERs_NAMS_full_20000_5 = [0.020473462499841395	0.013304277213150115	0.008507796937053532	0.0054435816426224104	0.0033527146536738864	0.0019422557192341366	0.0010954728280867369	0.0005779503381421846	0.00030166343115983405	0.0001274918868799258	 ];
FERs_NAMS_full_20000_5 = [0.25820343725019984	0.1869304556354916	0.1337829736211031	0.09284572342126299	0.06053157474020784	0.03721023181454836	0.022521982414068744	0.012819744204636292	0.006514788169464428	0.002897542883634678	 ];

%%%% command : chan train AWGN chan test ETU 1.0 10.0 357880 20000_5 lr 0.01 decoder : FNOMS
BERs_FNOMS_20000_5 = [0.02123222057274815	0.014010696204940809	0.009196610965196098	0.005954918604798701	0.003608541738038141	0.0020815093956580767	0.0010867496479007271	0.0005605039777701648	0.00020081000891235433	5.3655015103221605e-05	 ];
FERs_FNOMS_20000_5 = [0.27464028776978416	0.1995003996802558	0.1431554756195044	0.09899080735411671	0.06311950439648281	0.03781974420463629	0.020673461231015187	0.011360911270983213	0.004442075337597726	0.0013576935970499497	 ];

%%%% command : chan train AWGN chan test ETU 1.0 10.0 357880 30000_5 lr 0.01 decoder : NAMS_relaxed
BERs_NAMS_relaxed_30000_5 = [0.020228420438252574	0.013062407217083476	0.008515885704135105	0.005422487406899877	0.0033024374151472474	0.0019213200867877127	0.001072158146498674	0.0005792191643510589	0.0002708943955946354	0.00014541170003354878	 ];
FERs_NAMS_relaxed_30000_5 = [0.2676458832933653	0.1952937649880096	0.1422162270183853	0.09942046362909672	0.0657074340527578	0.04096722621902478	0.024400479616306956	0.014098721023181455	0.006554756195043965	0.003183091418385536	 ];

%%%% command : chan train AWGN chan test ETU 1.0 10.0 357880 30000_5 lr 0.01 decoder : FNOMS
BERs_FNOMS_30000_5 = [0.021083292096481545	0.013988333143009402	0.009088126324337356	0.00583533173461231	0.003537170263788969	0.0020396381307652292	0.0010905561265273495	0.0005641518531206781	0.0002800933856089731	0.00010528020732102365	 ];
FERs_FNOMS_30000_5 = [0.27264188649080734	0.1984812150279776	0.14072741806554756	0.0968025579536371	0.06226019184652278	0.03743005595523581	0.020323741007194245	0.011360911270983213	0.0054156674660271785	0.002362055933484505	 ];

%%%% command : chan train AWGN chan test ETU 1.0 10.0 357880 30000_5 lr 0.01 decoder : NAMS_simple
BERs_NAMS_simple_30000_5 = [0.021080437237511577	0.013919975131006306	0.00908527146536739	0.005938423864083336	0.003773489145191783	0.0023351160341568014	0.0013600230926370015	0.0007806453250098334	0.0003841371347366551	0.00019555783944273154	 ];
FERs_NAMS_simple_30000_5 = [0.31038169464428456	0.23422262190247803	0.17388089528377298	0.12438049560351719	0.08635091926458834	0.05755395683453238	0.03625099920063949	0.021862509992006396	0.011141087130295763	0.0062050359712230215	 ];

%%%% command : chan train AWGN chan test ETU 1.0 10.0 357880 30000_5 lr 0.01 decoder : NAMS_full
BERs_NAMS_full_30000_5 = [0.020304074200956694	0.013253841371347367	0.008383134762031645	0.005298776851534646	0.0032198051082943167	0.0018228274523238552	0.0009725552891020517	0.0005103853425196351	0.0002764455102584599	0.000153350193382219	 ];
FERs_NAMS_full_30000_5 = [0.2560251798561151	0.18563149480415667	0.13255395683453236	0.09119704236610711	0.05946243005595524	0.03610111910471623	0.02114308553157474	0.011470823341326939	0.006025179856115108	0.003342674139311449	 ];

